Parent_Brand,Trade_Line,Product_Name,In_Stock_YN,Product_URL
Ajanta Pharma,Lacoma,Lacoma Pf 2 5ml Eye Drops,,https://www.medplusmart.com/product/lacoma-pf-2-5ml-eye-drops_laco0021
Ajanta Pharma,Lacoma,Lacoma T 2 5ml Ajanta Eye Drops,,https://www.medplusmart.com/product/lacoma-t-2-5ml-ajanta-eye-drops_laco0128
Ajanta Pharma,Lacoma,Lacoma T Eye 2 5ml Drops,,https://www.medplusmart.com/product/lacoma-t-eye-2-5ml-drops_laco0004
Ajanta Pharma,Renagold,Renagold Ajanta Tab,,https://www.medplusmart.com/product/renagold-ajanta-tab_rena0031
Ajanta Pharma,Renagold,Renagold Tab,,https://www.medplusmart.com/product/renagold-tab_rena0007
Ajanta Pharma,Salisia,Salisia Kt 60ml Shampoo,,https://www.medplusmart.com/product/salisia-kt-60ml-shampoo_sali0027
Ajanta Pharma,Salisia,Salisia Kt 75gm Soap,,https://www.medplusmart.com/product/salisia-kt-75gm-soap_sali0036
Ajanta Pharma,Salisia,Salisia Kt 75ml Ajanta Shampoo,,https://www.medplusmart.com/product/salisia-kt-75ml-ajanta-shampoo_sali0117
Ajanta Pharma,Salisia,Salisia Kt 75ml Shampoo,,https://www.medplusmart.com/product/salisia-kt-75ml-shampoo_sali0090
Ajanta Pharma,Salisia,Salisia Tv Stay On 50ml Lotion,,https://www.medplusmart.com/product/salisia-tv-stay-on-50ml-lotion_sali0124
Ajanta Pharma,Urisoft,Urisoft Ajanta Cap,,https://www.medplusmart.com/product/urisoft-ajanta-cap_uris0026
Ajanta Pharma,Urisoft,Urisoft Cap,,https://www.medplusmart.com/product/urisoft-cap_uris0006
Ajanta Pharma,Virson,Virson 5gm Eye Ajanta Gel,,https://www.medplusmart.com/product/virson-5gm-eye-ajanta-gel_virs0003
Ajanta Pharma,Virson,Virson 5gm Eye Gel,,https://www.medplusmart.com/product/virson-5gm-eye-gel_virs0001
Alkem Laboratories,Alkem,Alkem Dexa 2ml Inj,,https://www.medplusmart.com/product/alkem-dexa-2ml-inj_alke0034
Alkem Laboratories,Clavam,Clavam 1 2gm Inj,,https://www.medplusmart.com/product/clavam-1-2gm-inj_clav0021
Alkem Laboratories,Clavam,Clavam 1000mg Tab,,https://www.medplusmart.com/product/clavam-1000mg-tab_clav0004
Alkem Laboratories,Clavam,Clavam 10ml Drops,,https://www.medplusmart.com/product/clavam-10ml-drops_clav0024
Alkem Laboratories,Clavam,Clavam 150mg Inj,,https://www.medplusmart.com/product/clavam-150mg-inj_clav0020
Alkem Laboratories,Clavam,Clavam 300mg Inj,,https://www.medplusmart.com/product/clavam-300mg-inj_clav0001
Alkem Laboratories,Clavam,Clavam 30ml Dry Syp,,https://www.medplusmart.com/product/clavam-30ml-dry-syp_clav0006
Alkem Laboratories,Clavam,Clavam 375mg Tab,,https://www.medplusmart.com/product/clavam-375mg-tab_clav0002
Alkem Laboratories,Clavam,Clavam 600mg Inj,,https://www.medplusmart.com/product/clavam-600mg-inj_clav0122
Alkem Laboratories,Clavam,Clavam 625mg Tab,,https://www.medplusmart.com/product/clavam-625mg-tab_clav0003
Alkem Laboratories,Clavam,Clavam Bid 30ml Dry Syp,,https://www.medplusmart.com/product/clavam-bid-30ml-dry-syp_clav0005
Alkem Laboratories,Clavam,Clavam Bid 60ml Dry Syp,,https://www.medplusmart.com/product/clavam-bid-60ml-dry-syp_clav0436
Alkem Laboratories,Clavam,Clavam Dt Tab,,https://www.medplusmart.com/product/clavam-dt-tab_clav0028
Alkem Laboratories,Clavam,Clavam Es 50ml Dry Syp,,https://www.medplusmart.com/product/clavam-es-50ml-dry-syp_clav0416
Alkem Laboratories,Clavam,Clavam Forte 30ml Susp,,https://www.medplusmart.com/product/clavam-forte-30ml-susp_clav0023
Alkem Laboratories,Clavam,Clavam Forte 60ml Dry Syp,,https://www.medplusmart.com/product/clavam-forte-60ml-dry-syp_clav0442
Alkem Laboratories,Clavam,Clavam Forte Dt Tab,,https://www.medplusmart.com/product/clavam-forte-dt-tab_clav0185
Alkem Laboratories,Clavam,Clavam Lb 375mg Tab,,https://www.medplusmart.com/product/clavam-lb-375mg-tab_clav0022
Alkem Laboratories,Clavam,Clavam Xr Tab,,https://www.medplusmart.com/product/clavam-xr-tab_clav0031
Alkem Laboratories,Ns,Ns 0 45 500ml Aqua Denis I V Inj Ns,,https://www.medplusmart.com/product/ns-0-45-500ml-aqua-denis-i-v-inj_ns_00001
Alkem Laboratories,Ns,Ns 1000ml Claris Iv,,https://www.medplusmart.com/product/ns-1000ml-claris_iv_f0006
Alkem Laboratories,Ns,Ns 1000ml Iv Denis Ns,,https://www.medplusmart.com/product/ns-1000ml-iv-denis_ns_10008
Alkem Laboratories,Ns,Ns 100ml Fresenius Kabi Ns,,https://www.medplusmart.com/product/ns-100ml-fresenius-kabi_ns_10010
Alkem Laboratories,Ns,Ns 100ml Infuse Iv,,https://www.medplusmart.com/product/ns-100ml-infuse-iv_ns100005
Alkem Laboratories,Ns,Ns 100ml Iv Denis Glass Bottle Ns,,https://www.medplusmart.com/product/ns-100ml-iv-denis-glass-bottle-_ns_10014
Alkem Laboratories,Ns,Ns 100ml Iv Infusion Alkem Inj,,https://www.medplusmart.com/product/ns-100ml-iv-infusion-alkem-inj_ns100004
Alkem Laboratories,Ns,Ns 100ml Iv Infusion Ihl,,https://www.medplusmart.com/product/ns-100ml-iv-infusion-ihl-_ns100001
Alkem Laboratories,Ns,Ns 100ml Iv Wockhardt Ns,,https://www.medplusmart.com/product/ns-100ml-iv-wockhardt_ns_10012
Alkem Laboratories,Ns,Ns 100ml Nirlife Ns,,https://www.medplusmart.com/product/ns-100ml-nirlife_ns_10006
Alkem Laboratories,Ns,Ns 100ml Ns,,https://www.medplusmart.com/product/ns-100ml_ns_10004
Alkem Laboratories,Ns,Ns 100ml Puniska,,https://www.medplusmart.com/product/ns-100ml-puniska-_ns100003
Alkem Laboratories,Ns,Ns 100ml Ultra Iv Infusion,,https://www.medplusmart.com/product/ns-100ml-ultra-iv-infusion_ns100002
Alkem Laboratories,Ns,Ns 100ml Unibag Claris Ns,,https://www.medplusmart.com/product/ns-100ml-unibag-claris_ns_10003
Alkem Laboratories,Ns,Ns 2 Tab,,https://www.medplusmart.com/product/ns-2-tab_ns2t0001
Alkem Laboratories,Ns,Ns 250ml Iv Otsuka Ns,,https://www.medplusmart.com/product/ns-250ml-iv-otsuka-_ns_20003
Alkem Laboratories,Ns,Ns 3000ml Iv Ns,,https://www.medplusmart.com/product/ns-3000ml-iv_ns_30001
Alkem Laboratories,Ns,Ns 300ml Iv,,https://www.medplusmart.com/product/ns-300ml-iv_ns300001
Alkem Laboratories,Ns,Ns 3percent 100ml Pentagon Ns,,https://www.medplusmart.com/product/ns-3percent-100ml-pentagon_ns_30002
Alkem Laboratories,Ns,Ns 500ml Albert David,,https://www.medplusmart.com/product/ns-500ml-albert-david-_ns500003
Alkem Laboratories,Ns,Ns 500ml Amanta Healthcare Ns,,https://www.medplusmart.com/product/ns-500ml-amanta-healthcare_ns_50008
Alkem Laboratories,Ns,Ns 500ml Claris Flexidrip Ns,,https://www.medplusmart.com/product/ns-500ml-claris-flexidrip_ns_50010
Alkem Laboratories,Ns,Ns 500ml Iv Denis Glass Bottle Ns,,https://www.medplusmart.com/product/ns-500ml-iv-denis-glass-bottle-_ns_50013
Alkem Laboratories,Ns,Ns 500ml Iv Denis Ns,,https://www.medplusmart.com/product/ns-500ml-iv-denis_ns_50006
Alkem Laboratories,Ns,Ns 500ml Iv Infusion Infunex,,https://www.medplusmart.com/product/ns-500ml-iv-infusion-infunex-_ns500001
Alkem Laboratories,Ns,Ns 500ml Nirlife Ns,,https://www.medplusmart.com/product/ns-500ml-nirlife_ns_50004
Alkem Laboratories,Ns,Ns 500ml Ns,,https://www.medplusmart.com/product/ns-500ml_ns_50003
Alkem Laboratories,Ns,Ns 500ml Realcade,,https://www.medplusmart.com/product/ns-500ml-realcade-_ns500002
Alkem Laboratories,Ns,Ns 500ml Unibag Claris Ns,,https://www.medplusmart.com/product/ns-500ml-unibag-claris_ns_50002
Alkem Laboratories,Ns,Ns Eurolife 100ml Ns,,https://www.medplusmart.com/product/ns-eurolife-100ml_ns_e0001
Alkem Laboratories,Ns,Ns Flatport 100ml,,https://www.medplusmart.com/product/ns-flatport-100ml_nsfl0001
Alkem Laboratories,Ns,Ns Flatport 500ml Iv Infusion Inj,,https://www.medplusmart.com/product/ns-flatport-500ml-iv-infusion-inj_nsfl0002
Alkem Laboratories,Ns,Ns Q10 Softgel Cap Ns,,https://www.medplusmart.com/product/ns-q10-softgel-cap_ns_q0001
Alkem Laboratories,Ns,Ns Zole Dsr Cap,,https://www.medplusmart.com/product/ns-zole-dsr-cap_nszo0001
Alkem Laboratories,Ondem,Ondem 2ml Inj,,https://www.medplusmart.com/product/ondem-2ml-inj_onde0004
Alkem Laboratories,Ondem,Ondem 30ml Syp,,https://www.medplusmart.com/product/ondem-30ml-syp_onde0003
Alkem Laboratories,Ondem,Ondem 4mg Tab,,https://www.medplusmart.com/product/ondem-4mg-tab_onde0001
Alkem Laboratories,Ondem,Ondem 4ml Inj,,https://www.medplusmart.com/product/ondem-4ml-inj_onde0075
Alkem Laboratories,Ondem,Ondem 8mg Tab,,https://www.medplusmart.com/product/ondem-8mg-tab_onde0002
Alkem Laboratories,Ondem,Ondem Md 4mg Tab,,https://www.medplusmart.com/product/ondem-md-4mg-tab_onde0005
Alkem Laboratories,Ondem,Ondem Md 8mg Tab,,https://www.medplusmart.com/product/ondem-md-8mg-tab_onde0009
Alkem Laboratories,Ondem,Ondem P 30ml Syp,,https://www.medplusmart.com/product/ondem-p-30ml-syp_onde0006
Alkem Laboratories,Ors,Ors 21 8gm Orange Flavour Alkem Sachet,,https://www.medplusmart.com/product/ors-21-8gm-orange-flavour-alkem-sachet_ors20002
Alkem Laboratories,Ors,Ors 21 8gm Orange Flavour Growmax Sachet Ors,,https://www.medplusmart.com/product/ors-21-8gm-orange-flavour-growmax-sachet_ors_0017
Alkem Laboratories,Ors,Ors 21gm Sachet Ors,,https://www.medplusmart.com/product/ors-21gm-sachet_ors_0006
Alkem Laboratories,Ors,Ors Apple Drink 200ml Lupin,,https://www.medplusmart.com/product/ors-apple-drink-200ml-lupin-_orsa0003
Alkem Laboratories,Ors,Ors Biotral Orange Flavour 4 2gm Sachet Ors,,https://www.medplusmart.com/product/ors-biotral-orange-flavour-4-2gm-sachet_ors_0011
Alkem Laboratories,Ors,Ors Insta Apple Flavour 200ml Liquid Alkem,,https://www.medplusmart.com/product/ors-insta-apple-flavour-200ml-liquid-alkem-_orsi0017
Alkem Laboratories,Ors,Ors Insta Lemon Flavour 200ml Liquid Alkem,,https://www.medplusmart.com/product/ors-insta-lemon-flavour-200ml-liquid-alkem-_orsi0014
Alkem Laboratories,Ors,Ors Insta Orange Flavour 200ml Liquid Alkem,,https://www.medplusmart.com/product/ors-insta-orange-flavour-200ml-liquid-alkem-_orsi0015
Alkem Laboratories,Ors,Ors Novo Apple Who 200ml Liquid,,https://www.medplusmart.com/product/ors-novo-apple-who-200ml-liquid_orsn0002
Alkem Laboratories,Ors,Ors Oralyte 21 8gm Sachet Ors,,https://www.medplusmart.com/product/ors-oralyte-21-8gm-sachet_ors_0010
Alkem Laboratories,Ors,Ors Orange 200ml Liquid W H O Alkem,,https://www.medplusmart.com/product/ors-orange-200ml-liquid-w-h-o-alkem-_orso0009
Alkem Laboratories,Ors,Ors Orange 21 8gm Orange Sachet Lordcent,,https://www.medplusmart.com/product/ors-orange-21-8gm-orange-sachet-lordcent-_orso0010
Alkem Laboratories,Ors,Ors Orange Flavour 21 8gm Pharma Corp Sachet,,https://www.medplusmart.com/product/ors-orange-flavour-21-8gm-pharma-corp-sachet_orso0008
Alkem Laboratories,Ors,Ors Orange Flavour 22 2gm Sachet,,https://www.medplusmart.com/product/ors-orange-flavour-22-2gm-sachet_orso0011
Alkem Laboratories,Ors,Ors Orange Flavour 4 2gm Pharma Corp Sachet,,https://www.medplusmart.com/product/ors-orange-flavour-4-2gm-pharma-corp-sachet_orso0007
Alkem Laboratories,Ors,Ors Orawave Orange Flavour 21gm Sachet,,https://www.medplusmart.com/product/ors-orawave-orange-flavour-21gm-sachet_orso0006
Alkem Laboratories,Ors,Ors Powder W H O Recommended Formula 22 5gm Sachet,,https://www.medplusmart.com/product/ors-powder-w-h-o-recommended-formula-22-5gm-sachet_orsp0003
Alkem Laboratories,Ors,Ors Rexlyte Orange Flavour 21 8gm Sachet Ors,,https://www.medplusmart.com/product/ors-rexlyte-orange-flavour-21-8gm-sachet_ors_0018
Alkem Laboratories,Ors,Ors Rexlyte Orange Flavour 4 2gm Sachet,,https://www.medplusmart.com/product/ors-rexlyte-orange-flavour-4-2gm-sachet_orsr0001
Alkem Laboratories,Pan,Pan 20mg Tab Pan 0001,,https://www.medplusmart.com/product/pan-20mg-tab_pan-0001
Alkem Laboratories,Pan,Pan 40 Inj Pan 0004,,https://www.medplusmart.com/product/pan-40-inj_pan-0004
Alkem Laboratories,Pan,Pan 40mg Tab Pan 0002,,https://www.medplusmart.com/product/pan-40mg-tab_pan-0002
Alkem Laboratories,Pan,Pan 80mg Tab Pan,,https://www.medplusmart.com/product/pan-80mg-tab_pan_0026
Alkem Laboratories,Pan,Pan Asp 150mg Cap,,https://www.medplusmart.com/product/pan-asp-150mg-cap_pana0161
Alkem Laboratories,Pan,Pan Asp 81mg Cap,,https://www.medplusmart.com/product/pan-asp-81mg-cap_pana0160
Alkem Laboratories,Pan,Pan D Cap Pan 0003,,https://www.medplusmart.com/product/pan-d-cap_pan-0003
Alkem Laboratories,Pan,Pan It Cap Pan,,https://www.medplusmart.com/product/pan-it-cap_pan_0002
Alkem Laboratories,Pan,Pan Junior 20mg Tab Pan,,https://www.medplusmart.com/product/pan-junior-20mg-tab_pan_0018
Alkem Laboratories,Pan,Pan L Cap Pan,,https://www.medplusmart.com/product/pan-l-cap_pan_0004
Alkem Laboratories,Pan,Pan Md 20mg Tab Pan,,https://www.medplusmart.com/product/pan-md-20mg-tab_pan_0003
Alkem Laboratories,Pan,Pan Mps Mint Flavour 200ml Syp Pan,,https://www.medplusmart.com/product/pan-mps-mint-flavour-200ml-syp_pan_0015
Alkem Laboratories,Pan,Pan Mps O 200ml Susp Pan,,https://www.medplusmart.com/product/pan-mps-o-200ml-susp_pan_0019
Alkem Laboratories,Pan,Pan Mps Paan Flavour 200ml Syp Pan,,https://www.medplusmart.com/product/pan-mps-paan-flavour-200ml-syp_pan_0027
Alkem Laboratories,Pan,Pan Rft 200ml Susp,,https://www.medplusmart.com/product/pan-rft-200ml-susp_panr0076
Alkem Laboratories,Panderm,Panderm,,https://www.medplusmart.com/product/panderm-_pand0042
Alkem Laboratories,Panderm,Panderm 15gm Cream,,https://www.medplusmart.com/product/panderm-15gm-cream_pand0001
Alkem Laboratories,Panderm,Panderm 75gm Soap,,https://www.medplusmart.com/product/panderm-75gm-soap_pand0086
Alkem Laboratories,Panderm,Panderm Nm 15gm Cream,,https://www.medplusmart.com/product/panderm-nm-15gm-cream_pand0011
Alkem Laboratories,Panderm,Panderm Plus Dusting 100gm Powder,,https://www.medplusmart.com/product/panderm-plus-dusting-100gm-powder_pand0031
Alkem Laboratories,Panderm,Panderm Super 15gm Cream,,https://www.medplusmart.com/product/panderm-super-15gm-cream_pand0013
Alkem Laboratories,Sumo,Sumo 15gm Gel,,https://www.medplusmart.com/product/sumo-15gm-gel_sumo0052
Alkem Laboratories,Sumo,Sumo 30gm Gel,,https://www.medplusmart.com/product/sumo-30gm-gel_sumo0001
Alkem Laboratories,Sumo,Sumo 50gm Gel,,https://www.medplusmart.com/product/sumo-50gm-gel_sumo0041
Alkem Laboratories,Sumo,Sumo 50ml Pain Oil,,https://www.medplusmart.com/product/sumo-50ml-pain-oil_sumo0054
Alkem Laboratories,Sumo,Sumo 55gm Spray,,https://www.medplusmart.com/product/sumo-55gm-spray_sumo0012
Alkem Laboratories,Sumo,Sumo 75gm Gel,,https://www.medplusmart.com/product/sumo-75gm-gel_sumo0042
Alkem Laboratories,Sumo,Sumo Ace Tab,,https://www.medplusmart.com/product/sumo-ace-tab_sumo0057
Alkem Laboratories,Sumo,Sumo Asp Tab,,https://www.medplusmart.com/product/sumo-asp-tab_sumo0066
Alkem Laboratories,Sumo,Sumo Cold Tab,,https://www.medplusmart.com/product/sumo-cold-tab_sumo0028
Alkem Laboratories,Sumo,Sumo Hot 30gm Gel,,https://www.medplusmart.com/product/sumo-hot-30gm-gel_sumo0053
Alkem Laboratories,Sumo,Sumo L 100ml Iv,,https://www.medplusmart.com/product/sumo-l-100ml-iv_sumo0018
Alkem Laboratories,Sumo,Sumo L 120mg 60ml Susp,,https://www.medplusmart.com/product/sumo-l-120mg-60ml-susp_sumo0021
Alkem Laboratories,Sumo,Sumo L 125mg 60ml Syp,,https://www.medplusmart.com/product/sumo-l-125mg-60ml-syp_sumo0015
Alkem Laboratories,Sumo,Sumo L 15ml Drops,,https://www.medplusmart.com/product/sumo-l-15ml-drops_sumo0023
Alkem Laboratories,Sumo,Sumo L 650mg Tab,,https://www.medplusmart.com/product/sumo-l-650mg-tab_sumo0032
Alkem Laboratories,Sumo,Sumo L Ds 60ml Syp,,https://www.medplusmart.com/product/sumo-l-ds-60ml-syp_sumo0020
Alkem Laboratories,Sumo,Sumo L Er 650 Tab,,https://www.medplusmart.com/product/sumo-l-er-650-tab_sumo0016
Alkem Laboratories,Sumo,Sumo L Fast 650mg Tab,,https://www.medplusmart.com/product/sumo-l-fast-650mg-tab_sumo0065
Alkem Laboratories,Sumo,Sumo L Plus 60ml Susp,,https://www.medplusmart.com/product/sumo-l-plus-60ml-susp_sumo0024
Alkem Laboratories,Sumo,Sumo L Plus Ds 100ml Susp,,https://www.medplusmart.com/product/sumo-l-plus-ds-100ml-susp_sumo0055
Alkem Laboratories,Sumo,Sumo Plus 20gm Spray,,https://www.medplusmart.com/product/sumo-plus-20gm-spray_sumo0062
Alkem Laboratories,Sumo,Sumo Plus 30gm Gel,,https://www.medplusmart.com/product/sumo-plus-30gm-gel_sumo0060
Alkem Laboratories,Sumo,Sumo Plus 35gm Spray,,https://www.medplusmart.com/product/sumo-plus-35gm-spray_sumo0058
Alkem Laboratories,Sumo,Sumo Spas Tab,,https://www.medplusmart.com/product/sumo-spas-tab_sumo0006
Alkem Laboratories,Sumo,Sumo Tab,,https://www.medplusmart.com/product/sumo-tab_sumo0003
Alkem Laboratories,Taxim,Taxim 125mg Inj,,https://www.medplusmart.com/product/taxim-125mg-inj_taxi0001
Alkem Laboratories,Taxim,Taxim 1gm Inj,,https://www.medplusmart.com/product/taxim-1gm-inj_taxi0002
Alkem Laboratories,Taxim,Taxim 250mg Inj,,https://www.medplusmart.com/product/taxim-250mg-inj_taxi0003
Alkem Laboratories,Taxim,Taxim 500mg Inj,,https://www.medplusmart.com/product/taxim-500mg-inj_taxi0005
Alkem Laboratories,Taxim,Taxim Az 100mg Tab,,https://www.medplusmart.com/product/taxim-az-100mg-tab_taxi0023
Alkem Laboratories,Taxim,Taxim Az 200mg Tab,,https://www.medplusmart.com/product/taxim-az-200mg-tab_taxi0024
Alkem Laboratories,Taxim,Taxim O 10ml Drops,,https://www.medplusmart.com/product/taxim-o-10ml-drops_taxi0011
Alkem Laboratories,Taxim,Taxim O 200mg 30ml Syp,,https://www.medplusmart.com/product/taxim-o-200mg-30ml-syp_taxi0038
Alkem Laboratories,Taxim,Taxim O 200mg 60ml Susp,,https://www.medplusmart.com/product/taxim-o-200mg-60ml-susp_taxi0039
Alkem Laboratories,Taxim,Taxim O 200mg Tab,,https://www.medplusmart.com/product/taxim-o-200mg-tab_taxi0007
Alkem Laboratories,Taxim,Taxim O 30ml Syp,,https://www.medplusmart.com/product/taxim-o-30ml-syp_taxi0009
Alkem Laboratories,Taxim,Taxim O 400mg Tab,,https://www.medplusmart.com/product/taxim-o-400mg-tab_taxi0016
Alkem Laboratories,Taxim,Taxim O 50ml Syp,,https://www.medplusmart.com/product/taxim-o-50ml-syp_taxi0031
Alkem Laboratories,Taxim,Taxim O 60ml Dry Syp,,https://www.medplusmart.com/product/taxim-o-60ml-dry-syp_taxi0036
Alkem Laboratories,Taxim,Taxim O Cv 200mg Tab,,https://www.medplusmart.com/product/taxim-o-cv-200mg-tab_taxi0019
Alkem Laboratories,Taxim,Taxim O Cv 50mg 30ml Susp,,https://www.medplusmart.com/product/taxim-o-cv-50mg-30ml-susp_taxi0022
Alkem Laboratories,Taxim,Taxim O Dt 100mg Tab,,https://www.medplusmart.com/product/taxim-o-dt-100mg-tab_taxi0006
Alkem Laboratories,Taxim,Taxim O Dt 50mg Tab,,https://www.medplusmart.com/product/taxim-o-dt-50mg-tab_taxi0008
Alkem Laboratories,Taxim,Taxim O Forte 30ml Syp,,https://www.medplusmart.com/product/taxim-o-forte-30ml-syp_taxi0015
Alkem Laboratories,Taxim,Taxim O Forte 50ml Syp,,https://www.medplusmart.com/product/taxim-o-forte-50ml-syp_taxi0032
Alkem Laboratories,Taxim,Taxim O Forte 60ml Syp,,https://www.medplusmart.com/product/taxim-o-forte-60ml-syp_taxi0037
Alkem Laboratories,Taxim,Taxim Of 100mg Dt Tab,,https://www.medplusmart.com/product/taxim-of-100mg-dt-tab_taxi0041
Alkem Laboratories,Taxim,Taxim Of Tab,,https://www.medplusmart.com/product/taxim-of-tab_taxi0020
Alkem Laboratories,Taxim,Taxim Ofz Tab,,https://www.medplusmart.com/product/taxim-ofz-tab_taxi0040
Alkem Laboratories,Taxim,Taxim Oz Tab,,https://www.medplusmart.com/product/taxim-oz-tab_taxi0021
Alphamulti,Alphamulti,Alphamulti Cap,,https://www.medplusmart.com/product/alphamulti-cap_alph0110
Amul,Amul,Amul Butter 100gm,,https://www.medplusmart.com/product/amul-butter-100gm_amul0031
Amul,Amul,Amul Dark Chocolate 150gm,,https://www.medplusmart.com/product/amul-dark-chocolate-150gm_amul0029
Amul,Amul,Amul Kool Cafe Milk N Coffee 200ml,,https://www.medplusmart.com/product/amul-kool-cafe-milk-n-coffee-200ml_amul0055
Amul,Amul,Amul Kool Cafe Milk N Coffee Classic 200ml,,https://www.medplusmart.com/product/amul-kool-cafe-milk-n-coffee-classic-200ml_amul0057
